Video ID,Title,Channel,Channel Subscribers,View Count,Likes,Dislikes,Comment Count,Published Date,Duration
kDjFrSY50Z0,Israel prepares for new front in the north | ABCNL,ABC News,15400000,5605,42,0,22,2023-10-24T16:10:34Z,227
yVtn3mFUghU,Family member of hostages held by Hamas speaks out,ABC News,15400000,24492,162,-1,109,2023-10-24T15:40:11Z,307
qF7FwKwXYro,Young journalist in Gaza describes life without power | ABCNL,ABC News,15400000,3177,38,-1,23,2023-10-24T15:12:15Z,234
B31nhdBaEsE,US urges Israel to delay ground invasion of Gaza l GMA,ABC News,15400000,23146,396,88,183,2023-10-24T14:20:36Z,136
I4_qCVdHh1k,Freed Israeli hostage speaks out through daughter | ABC News,ABC News,15400000,127055,3834,-1,396,2023-10-24T12:31:59Z,58
1P7wSS329jE,2 more hostages freed by Hamas | WNT,ABC News,15400000,205684,1752,0,1047,2023-10-24T00:13:46Z,398
pqhgwgz3H3c,"Resident in Gaza describes life, spending hours a day in line for bread and seeking shelter amid war",ABC News,15400000,3648,28,-1,53,2023-10-23T20:03:01Z,234
AQhGpE6g1jI,Israel's defense minister says military campaign in Gaza may take months,ABC News,15400000,2024,19,0,59,2023-10-23T17:18:41Z,366
yDokeFo4Yg4,People stranded in the West Bank | ABCNL,ABC News,15400000,2774,27,-1,19,2023-10-23T16:46:30Z,223
dDqt6RuC1I8,"2 Hezbollah terrorist cells struck in Lebanese territory, IDF says | ABCNL",ABC News,15400000,12974,90,0,21,2023-10-23T16:44:39Z,149
jyTUdCbU8Fs,Speculation continues on when Israeli ground offensive will begin | ABCNL,ABC News,15400000,6340,39,-1,36,2023-10-23T15:12:52Z,286
Xm2oecXNiJk,Israeli activist speaks about losing parents in Hamas terror attack | ABCNL,ABC News,15400000,2263,53,-1,23,2023-10-23T15:12:57Z,406
3W9GrRcrXE4,Lawyer helping stranded Americans in Gaza details their struggles | ABCNL,ABC News,15400000,1771,28,0,14,2023-10-23T15:12:48Z,253
up-YeRtbi3M,Family of American hostages freed by Hamas say it is 'not the end',ABC News,15400000,128790,1112,-1,511,2023-10-23T15:10:21Z,195
fZwKLje9scw,US steps up show of force in Middle East l GMA,ABC News,15400000,17255,225,3,98,2023-10-23T14:32:56Z,90
vS6tMePkuXI,Shining love on man’s best friend,ABC News,15400000,1436,29,-1,6,2023-10-23T11:53:00Z,121
tpGvAkwOxsE,New claims about chemical weapons,ABC News,15400000,5183,40,-1,78,2023-10-23T11:43:13Z,185
b37DcDKcI80,Israel expands airstrikes beyond Gaza | WNT,ABC News,15400000,179610,2687,0,1219,2023-10-23T01:44:31Z,381
HoQPwWdQ8BQ,Israel creeping closer to large-scale invasion of Gaza Strip | GMA,ABC News,15400000,181906,1284,-1,721,2023-10-22T15:30:38Z,336
htz-b5q_xrw,Some humanitarian aid crosses from Egypt into Gaza Saturday | GMA,ABC News,15400000,3399,33,0,16,2023-10-22T16:39:58Z,143
Yswu4_EEh9g,Voices inside Gaza,ABC News,15400000,38392,419,-1,361,2023-10-21T17:23:38Z,1106
s0f_SdiqgxQ,‘Everybody’s a human being. They have the right to live in peace.’,ABC News,15400000,56014,629,97,573,2023-10-21T17:02:30Z,443
Hlmsvg7BrfU,Vigil for hostages held outside IDF headquarters,ABC News,15400000,15627,139,-1,88,2023-10-21T17:06:06Z,337
eH_FRGhxLLs,Virginia aid group on the ground in Israel delivering meals,ABC News,15400000,1995,43,-1,29,2023-10-21T16:59:25Z,216
x98425IyfhE,UNICEF spokesperson Ricardo Pires discusses worsening humanitarian crisis in Gaza | ABCNL,ABC News,15400000,5425,61,0,31,2023-10-21T16:00:04Z,168
8-u3jP3mHJY,Where the Israeli ground invasion stands after the release of 2 hostages,ABC News,15400000,37373,185,-1,142,2023-10-21T15:09:46Z,215
3uevIr8fCrA,Red Cross spokesperson on the efforts to free 2 American hostages from Hamas,ABC News,15400000,14182,109,3,31,2023-10-21T15:09:43Z,249
tg7VzNCeGgg,2 American hostages released by Hamas | GMA,ABC News,15400000,3621,35,-1,11,2023-10-21T15:07:51Z,340
LXyH0fr67s8,"Rafah border crossing opens, but only briefly | ABCNL",ABC News,15400000,42886,257,-1,141,2023-10-21T14:10:47Z,183
dm_HAiaB_ug,Sari Bashi discusses Gaza-Egypt border opening up to allow aid into Gaza | ABCNL,ABC News,15400000,23031,132,12,86,2023-10-21T14:15:36Z,304
QY6bTEiMVFs,2 American hostages freed by Hamas,ABC News,15400000,43113,391,-1,231,2023-10-21T01:29:59Z,416
GxVQqqTdsy8,Secretary of State Blinken takes questions after Hamas releases hostages,ABC News,15400000,13315,134,0,94,2023-10-20T21:05:25Z,752
9GdIw-FXSiQ,2 Americans held hostage in Gaza released by Hamas,ABC News,15400000,86010,858,-1,510,2023-10-20T19:00:00Z,404
321d3HNGCSw,How high-tech experts are helping locate missing Israelis after the attack by Hamas,ABC News,15400000,3226,33,0,9,2023-10-20T17:30:15Z,204
-Q2tH404g_g,United Nations estimates 1 million people displaced in Gaza | ABCNL,ABC News,15400000,3306,22,-1,31,2023-10-20T17:28:23Z,210
pJuJ9KnC7_A,Here's a look at both sides of the border crossing that holds aid intended for Gaza | ABCNL,ABC News,15400000,3545,27,-1,20,2023-10-20T17:28:28Z,194
VrJQ5UbXt10,Biden warns the US is at an 'inflection point in history' | ABCNL,ABC News,15400000,39313,227,312,712,2023-10-20T15:05:16Z,287
tPm65uInVrs,Israel's defense minister says IDF does not plan to control life in Gaza Strip | ABCNL,ABC News,15400000,11286,48,0,106,2023-10-20T15:00:10Z,195
hLSsbPRDvtg,"US Navy destroyers shoot down missiles, drones from Yemen | GMA",ABC News,15400000,815575,3014,-1,1326,2023-10-20T14:57:05Z,139
21WV-epBsQc,Biden addresses the nation on international conflicts,ABC News,15400000,23247,440,-1,482,2023-10-20T01:41:29Z,1328
7ykX3vLnnos,"Israeli girl with autism, grandmother found dead at Gaza border | WNT",ABC News,15400000,15469,223,18,123,2023-10-20T01:08:17Z,184
b1ukaC9cSKQ,FULL SPEECH: President Biden delivers address to the nation | ABC News,ABC News,15400000,261930,4005,-1,3638,2023-10-20T00:44:20Z,905
f7tY3GHW0Gw,How Israeli officials are describing next steps in war with Hamas: 'Biggest cemetery in the world',ABC News,15400000,107106,476,153,510,2023-10-19T21:25:51Z,313
FyjL_Ccmd-8,IDF soldier describes being on the front lines in the Israel-Hamas war,ABC News,15400000,11953,133,-1,119,2023-10-19T18:36:56Z,509
Jok0htBrxjQ,People trapped in Gaza could soon receive aid | ABCNL,ABC News,15400000,42856,162,29,267,2023-10-19T17:42:32Z,188
T29Ai2Jp3ng,Former foreign minister of Israel Tzipi Livni on Israel's response to Hamas attack,ABC News,15400000,16046,108,-1,150,2023-10-19T17:48:59Z,693
H2J4CGV3Lpk,"""Save the Children"" calls for immediate ceasefire in Israel-Hamas war",ABC News,15400000,1193,25,0,15,2023-10-19T17:15:52Z,246
NUKjR6VhqMU,Palestinian politician criticizes US support for Israel  | ABCNL,ABC News,15400000,5830,82,-1,83,2023-10-19T16:25:19Z,392
6mi7JFMcA-g,"Tensions escalating as Israel, Hamas fighting rages | ABCNL",ABC News,15400000,17253,91,-1,216,2023-10-19T15:03:50Z,324
0oxULnC-2Xs,Seeing the war from the ground in Gaza | ABCNL,ABC News,15400000,7468,46,0,63,2023-10-19T15:04:51Z,300
5w8rZJIBmhE,Biden set to address the nation Thursday night | ABCNL,ABC News,15400000,5488,31,-1,130,2023-10-19T14:57:39Z,217
ajffTZcDC3k,Attorney general: Increase in reported threats to faith communities amid Israel-Hamas war,ABC News,15400000,2106,27,0,18,2023-10-19T14:40:55Z,286
t0inVRbLXRo,Limited number of trucks set to deliver humanitarian aid to millions trapped in Gaza l GMA,ABC News,15400000,15929,346,-1,178,2023-10-19T14:27:34Z,274
eJEuaGiBv_k,Explosions rocked a residential building in Gaza | ABC News,ABC News,15400000,82823,2157,147,285,2023-10-19T10:46:02Z,60
zAVPnizJI_A,IDF spokesperson: ‘Hamas needs to surrender unconditionally’,ABC News,15400000,179632,2893,-1,1318,2023-10-19T01:48:33Z,363
D7MMsvMqBH8,Biden expresses support for Israel: 'You are not alone' | WNT,ABC News,15400000,21223,211,135,262,2023-10-19T00:36:14Z,347
x9Ty5sweMQQ,At least 300 arrested during protest against Israel-Hamas war | ABC News,ABC News,15400000,62463,1267,-1,392,2023-10-18T22:42:01Z,31
CUpFas4OUGA,Biden urges critical aid to Palestinians facing food and water shortages | ABC News,ABC News,15400000,57783,1691,28,440,2023-10-18T20:34:04Z,52
JiKHqtcVlRA,Former Israeli prime minister discusses the growing conflict,ABC News,15400000,8255,84,-1,99,2023-10-18T19:14:20Z,464
aZt5C_va2MY,People living in Gaza Strip caught in the crossfire between Hamas and Israeli forces,ABC News,15400000,4902,26,-1,41,2023-10-18T17:41:48Z,252
7o7QSPzKSFI,Protests turn violent in Lebanon,ABC News,15400000,594615,3284,422,2939,2023-10-18T17:39:02Z,253
e3wqB4xBaPw,Biden delivers remarks from Israel,ABC News,15400000,28409,736,-1,177,2023-10-18T16:11:37Z,60
R5NJ1sZpW-E,Gaza hospital hit in airstrike,ABC News,15400000,8933,74,4,142,2023-10-17T22:47:51Z,221
vVu8zhn7dfM,Gaza – Egypt border remains closed as attacks ramp up in Gaza,ABC News,15400000,21364,78,-1,33,2023-10-18T15:43:46Z,326
6jESK03PRgk,FULL REMARKS: President Biden visits Israel amid Israel-Hamas conflict l ABC News,ABC News,15400000,33448,685,-1,479,2023-10-18T14:52:51Z,931
gWEP7HBn9-o,Hezbollah calls for another ‘Day of Rage’ l GMA,ABC News,15400000,12647,66,0,118,2023-10-18T14:16:54Z,100
C6FORKj5IRw,President Biden arrives in Israel amid Israel-Hamas conflict l GMA,ABC News,15400000,18259,152,-1,154,2023-10-18T14:19:57Z,243
2cIk4Qh1NlE,Protests turn violent in Beirut at US and French embassies | ABCNL,ABC News,15400000,42447,388,61,286,2023-10-18T14:11:54Z,262
U8oPbX3o218,President Biden meets with first responders in Tel Aviv amid Israel-Hamas war,ABC News,15400000,36172,187,-1,301,2023-10-18T13:30:25Z,249
sGmsbiCnZZY,Protests break out in West Bank after deadly Gaza hospital strike,ABC News,15400000,13629,99,0,107,2023-10-18T13:12:13Z,268
jCotIotsnVo,"LIVE: ABC News Live - Wednesday, October 18 | ABC News",ABC News,15400000,127892,888,-1,N/A,2023-10-19T03:41:05Z,42900
KIFlq-XOQd8,"‘We will continue to have Israel’s back,’ Biden says",ABC News,15400000,6999,63,-1,205,2023-10-18T11:20:56Z,89
WqIKa0QI8kE,Pres. Biden to Netanyahu: 'Americans are grieving with you' | ABC News,ABC News,15400000,163092,3643,465,882,2023-10-18T10:35:05Z,44
8_aqfF55U8k,Pres. Biden tells Netanyahu Gaza hospital explosion 'done by the other team' | ABC News,ABC News,15400000,62090,1276,-1,568,2023-10-18T09:39:44Z,19
adOvIXTvyCc,President Biden welcomed by Israel Prime Minister Netanyahu as he lands in Tel Aviv | ABC News,ABC News,15400000,62595,2024,24,429,2023-10-18T08:59:09Z,48
4SFsa8kbhSY,Warfare expert calls Hamas tunnels ‘a major threat to civilians on both sides’ | Prime,ABC News,15400000,99810,518,-1,223,2023-10-18T02:30:04Z,312
48ERWLHGz9o,IDF readies for possible ground invasion of Gaza | ABC News,ABC News,15400000,4931,94,0,6,2023-10-18T03:00:01Z,34
ET1PiinjDq8,‘He was a happy boy’: Uncle remembers 6-year-old victim of alleged hate crime | Prime,ABC News,15400000,3286,50,-1,29,2023-10-18T03:30:12Z,310
hgKy2hev27A,Strike on Gaza hospital kills at least 500 people: Gaza Health Ministry | WNT,ABC News,15400000,589157,2924,-1,4663,2023-10-18T00:35:12Z,269
7GjwIB8ICqo,Former Head of Israeli Military Intelligence speaks out as forces prepare for ground invasion,ABC News,15400000,12444,364,6,26,2023-10-18T01:00:02Z,60
txT5ATl7bQg,Patients flood into Gaza hospital after devastating blast at nearby hospital | ABC News,ABC News,15400000,35957,625,-1,113,2023-10-17T21:46:57Z,37
feITG5wqMuY,Hamas releases video of injured Israeli hostage Mia Schem,ABC News,15400000,83050,1168,9,174,2023-10-17T18:34:11Z,55
Yrj-ygwBrMM,Hamas: 71 killed in Israeli strikes near Egypt-Gaza border crossing,ABC News,15400000,41469,191,-1,234,2023-10-17T16:11:20Z,184
wt36M63XmoY,UN estimates 1 million people have been displaced across Gaza Strip,ABC News,15400000,9476,62,0,49,2023-10-17T15:29:32Z,270
LsJPyulBJkQ,First evacuation boat organized by U.S. gets Americans out of Israel,ABC News,15400000,3421,39,-1,19,2023-10-17T15:19:03Z,213
rJg9_g6CaZY,"Security analyst: 2,000 troops ready for possible deployment to Middle East a 'message' to Iran",ABC News,15400000,14155,136,3,123,2023-10-17T15:23:31Z,235
3SoXVQs1Ivo,Hamas releases first video of apparent Israeli hostage l GMA,ABC News,15400000,596162,3217,-1,2204,2023-10-17T14:44:29Z,298
DYIPlmOoC08,'None of us want to engage in war. We are here because we have no other choice': IDF | Prime,ABC News,15400000,278868,2864,-1,1123,2023-10-17T03:30:04Z,404
T6wzlcgKZq0,Minnesota AG Keith Ellison on increased threats to Muslims | Prime,ABC News,15400000,2534,30,0,34,2023-10-17T03:00:12Z,222
58hFo4O3dbo,'We will choose the time that is best' for Gaza invasion: IDF spokesperson | Prime,ABC News,15400000,68572,579,-1,429,2023-10-17T02:45:00Z,346
SDOwovnDgsg,'The Jewish community is feeling vulnerable': ADL official | Prime,ABC News,15400000,1807,16,0,24,2023-10-17T02:30:19Z,181
suYiK6SARgI,Hundreds of Americans race to evacuate from Israel | WNT,ABC News,15400000,37328,233,-1,58,2023-10-17T00:24:19Z,120
LSe3K3VT-Eo,Israel prepares for ground warfare | WNT,ABC News,15400000,170222,802,184,599,2023-10-17T00:45:49Z,275
VXGjH9tHM9E,President Biden to visit Israel on Wednesday: Sec. Blinken,ABC News,15400000,8721,93,-1,144,2023-10-17T00:53:08Z,180
b4VZZT418M4,Red Cross makes contact with Hamas leadership,ABC News,15400000,28116,296,-1,133,2023-10-16T19:23:08Z,283
d1L_R8BnlXU,Desperate race to evacuate Gaza | ABCNL,ABC News,15400000,3589,40,0,36,2023-10-16T17:00:25Z,378
atQI1DUHl3U,2nd US aircraft carrier headed to eastern Mediterranean | ABCNL,ABC News,15400000,13953,110,-1,92,2023-10-16T17:30:00Z,336
Pm9GnoSgcHc,Border crossing between Gaza and Egypt could open briefly | ABCNL,ABC News,15400000,10689,71,0,46,2023-10-16T17:15:01Z,243
EPEndqvHyWg,US expanding military presence near the Middle East as a show of force | ABCNL,ABC News,15400000,23510,205,-1,120,2023-10-16T16:00:09Z,251
gOx8tqC414E,"IDF striking Hezbollah ""military infrastructure"" while Israelis near Lebanon border to be evacuated",ABC News,15400000,81363,403,13,136,2023-10-16T15:30:04Z,247
iSaj6NOc8Wo,Palestinian college student describes conditions in Gaza,ABC News,15400000,47771,420,-1,810,2023-10-16T15:26:14Z,493
tXTVMkoaTI4,Illinois man charged in fatal stabbing of 6-year-old Muslim boy | ABC News,ABC News,15400000,38370,1012,-1,225,2023-10-16T15:04:35Z,55
p_bseB28lFA,Humanitarian crisis in Gaza as Israeli invasion looms l GMA,ABC News,15400000,93981,865,0,548,2023-10-16T14:25:58Z,347
Lto8uT4QqBg,US Embassy scrambles to bring Americans home from Israel | WNT,ABC News,15400000,28599,177,-1,89,2023-10-16T03:00:13Z,110
i1ONwPh2sZs,6-year-old killed in hate crime stabbing | WNT,ABC News,15400000,251297,3299,324,3245,2023-10-16T02:00:20Z,114
_K8Xy8Egaos,Gaza humanitarian crisis continues to grow | WNT,ABC News,15400000,17023,171,-1,166,2023-10-16T02:30:25Z,218
BaQ8xv8ePTM,Israel prepares for ground attack in Gaza | WNT,ABC News,15400000,261027,2155,728,1225,2023-10-16T01:09:05Z,292
6FKNDdpPEPk,How does Israel’s Iron Dome defense system work?,ABC News,15400000,15443,65,-1,37,2023-10-15T21:29:32Z,289
JCEJoJMmY6k,Jewish-Israeli rights activist called up to fight,ABC News,15400000,12682,170,-1,101,2023-10-15T20:54:04Z,383
j8r560OM_0w,Biggest concerns for Doctors Without Borders during Israel-Hamas war,ABC News,15400000,5719,79,0,110,2023-10-15T20:45:00Z,287
vaCTigHQcQE,International Red Cross speaks out on humanitarian consequences in Gaza,ABC News,15400000,31621,169,-1,174,2023-10-15T20:25:19Z,198
PHn-iEJMvNg,"Blinken affirms support for Israel, stresses importance of protecting civilians",ABC News,15400000,85670,450,3674,519,2023-10-15T19:49:31Z,197
W0-lFD_Am34,"Tensions growing at Israel, Lebanon border",ABC News,15400000,197683,1229,-1,561,2023-10-15T19:48:54Z,162
nDGFwnljcoM,Schumer gives congressional delegation update,ABC News,15400000,16397,520,14,153,2023-10-15T19:47:14Z,171
Nm4oqNxgeP8,Family members of kidnapped Israeli speak out,ABC News,15400000,10143,108,-1,50,2023-10-15T16:26:02Z,373
kDsZyalnI0Y,Congress still far away from new aid package for Israel,ABC News,15400000,1027,14,-1,22,2023-10-15T16:24:21Z,281
X2SRK_Hij4o,Tensions in Israel rise ahead of potential ground invasion | ABCNL,ABC News,15400000,19304,272,4,283,2023-10-15T18:15:01Z,509
npRz88RPdSg,Israeli forces prepare for potential ground assault on Gaza | ABCNL,ABC News,15400000,12926,63,-1,43,2023-10-15T18:06:04Z,207
nE9Xy2u4vAE,"‘We did not ask for this war, but we will win it’: IDF spokesman | This Week",ABC News,15400000,8306,118,1,164,2023-10-15T16:51:04Z,422
5147hBNyryw,Biden has ‘no higher priority’ than getting American hostages back: Sullivan | This Week,ABC News,15400000,2786,34,-1,43,2023-10-15T16:50:53Z,458
ZYsvC6WUy9Y,What is Israel’s goal in invading Gaza?,ABC News,15400000,61676,309,-1,532,2023-10-15T15:30:12Z,253
RFb0JVDUSXE,Israeli mother awaits word from son taken hostage,ABC News,15400000,46400,399,3,128,2023-10-15T15:10:40Z,499
_RtWn5gIYoo,What does 'destroying Hamas' mean?,ABC News,15400000,5240,62,-1,46,2023-10-15T14:40:51Z,196
dCMhkgAdQsc,Is Israel’s ground invasion of Gaza imminent?,ABC News,15400000,285871,2032,543,1233,2023-10-15T14:20:28Z,499
juyFyDJGltI,Dire situation in Gaza as supplies cut off,ABC News,15400000,9903,154,-1,373,2023-10-15T14:30:13Z,361
A9HFdhLOmqE,"'This is a war, not another military operation': IDF spokesperson",ABC News,15400000,68403,675,46,390,2023-10-14T23:09:52Z,403
mYHwkSxv-X4,Lebanon on high alert as tensions escalate,ABC News,15400000,112795,627,-1,428,2023-10-14T23:02:45Z,211
CgK-3xwYpFg,President Biden speaks with Israeli Prime Minister Benjamin Netanyahu,ABC News,15400000,18148,137,-1,117,2023-10-14T21:50:32Z,235
TS3-11nhY6Q,The challenges of getting hostages out of Gaza,ABC News,15400000,15173,138,4,53,2023-10-14T19:53:11Z,209
R5iKPKfv4bs,Biden says US is doing everything it can to get American hostages home,ABC News,15400000,2346,39,-1,23,2023-10-14T19:50:22Z,146
n71v41pbcW0,Demonstrators gather outside White House,ABC News,15400000,18868,146,6,197,2023-10-14T19:50:42Z,167
79ud_jxAKPQ,Retired Lt. General William Troy on Israel's pending ground offensive,ABC News,15400000,7318,68,-1,32,2023-10-14T18:58:10Z,287
6blDDOO6x4Y,"Israel to strike Gaza City 'very soon,' official says",ABC News,15400000,63090,412,108,545,2023-10-14T18:51:43Z,259
kmkEk-9M0dE,'Israel had intelligence failure' in responding to Hamas: Former US intelligence officials,ABC News,15400000,4377,36,-1,33,2023-10-14T17:12:21Z,283
rzOEK5JN0so,On the ground in Tel Aviv with protestors,ABC News,15400000,144556,1503,-1,990,2023-10-14T16:46:13Z,601
Jb2m-Nurfdo,Israel-Hamas conflict will bring ‘death and destruction all around’,ABC News,15400000,6357,68,0,37,2023-10-14T15:53:14Z,227
Ar4f6eq2TCg,Blooms of smoke seen inside Gaza as IDF carries out small raids,ABC News,15400000,8157,55,-1,32,2023-10-14T15:52:41Z,275
_rLZoIZE1r8,Israelis call on Netanyahu to bring back hostages,ABC News,15400000,15474,148,2,132,2023-10-14T15:29:45Z,323
Z1XxIgo5ggc,UN Communications Director Juliette Touma remarks on the Israel Hamas conflict,ABC News,15400000,1651,7,-1,14,2023-10-14T15:05:43Z,200
gXW2vmzPN-w,Hamas military wing claims 9 hostages killed in IDF strikes,ABC News,15400000,173509,854,379,863,2023-10-14T15:04:30Z,165
pwtBbK24qeQ,US officials closely monitoring Israel-Hamas conflict,ABC News,15400000,20167,65,-1,91,2023-10-14T15:05:27Z,206
